,CustomerID,recency,frequency,monetary,rq,fq,mq,r_total,rfm_score,segment_5,segment_3,segment_4
2919,16885,14,3,471.51000000000005,4,3,2,9,432,Potential Loyalists,moderate,High Potential
2920,16887,34,1,194.88,3,1,1,5,311,New Customers,low,High Potential
2921,16889,194,3,1578.67,1,3,4,8,134,Can't Loose Them,moderate,Can't Loose Them
2922,16891,1,5,809.7,4,3,3,10,433,Potential Loyalists,high,Best of the Best
2923,16892,0,5,525.54,4,3,2,9,432,Potential Loyalists,moderate,High Potential
2924,16893,366,1,145.93,1,1,1,3,111,Hibernating,low,Hibernating
2925,16895,64,1,219.14,2,1,1,4,211,Hibernating,low,Hibernating
2926,16897,298,2,289.78,1,2,1,4,121,Hibernating,low,Hibernating
2927,16898,25,3,508.81,3,3,2,8,332,Potential Loyalists,moderate,High Potential
2928,16899,7,6,1281.56,4,4,3,11,443,Champions,high,Best of the Best
2929,16900,16,3,887.11,4,3,3,10,433,Potential Loyalists,high,Best of the Best
2930,16902,115,1,1706.88,2,1,4,7,214,Hibernating,moderate,Hibernating
2931,16903,28,1,373.24,3,1,2,6,312,New Customers,low,High Potential
2932,16904,3,16,3754.2700000000004,4,4,4,12,444,Champions,high,Best of the Best
2933,16905,4,7,3102.43,4,4,4,12,444,Champions,high,Best of the Best
2934,16906,81,4,579.77,2,3,2,7,232,Can't Loose Them,moderate,Can't Loose Them
2935,16907,28,5,981.65,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2936,16909,71,1,379.14,2,1,2,5,212,Hibernating,low,Hibernating
2937,16910,3,8,1510.06,4,4,3,11,443,Champions,high,Best of the Best
2938,16912,28,11,2575.38,3,4,4,11,344,Potential Loyalists,high,Best of the Best
2939,16913,289,1,113.44,1,1,1,3,111,Hibernating,low,Hibernating
2940,16914,35,1,208.46,3,1,1,5,311,New Customers,low,High Potential
2941,16915,8,6,621.6800000000001,4,4,2,10,442,Potential Loyalists,high,High Potential
2942,16916,23,2,576.26,3,2,2,7,322,New Customers,moderate,High Potential
2943,16917,276,1,391.52,1,1,2,4,112,Hibernating,low,Hibernating
2944,16918,48,6,1068.82,3,4,3,10,343,Potential Loyalists,high,Best of the Best
2945,16919,155,11,2596.45,1,4,4,9,144,Can't Loose Them,moderate,Can't Loose Them
2946,16921,60,1,169.79,2,1,1,4,211,Hibernating,low,Hibernating
2947,16923,11,19,7247.61,4,4,4,12,444,Champions,high,Best of the Best
2948,16924,20,3,846.75,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2949,16926,370,1,230.25,1,1,1,3,111,Hibernating,low,Hibernating
2950,16927,115,3,543.05,2,3,2,7,232,Can't Loose Them,moderate,Can't Loose Them
2951,16928,79,17,2847.6,2,4,4,10,244,Can't Loose Them,high,Can't Loose Them
2952,16929,3,7,1295.39,4,4,3,11,443,Champions,high,Best of the Best
2953,16930,25,3,380.55,3,3,2,8,332,Potential Loyalists,moderate,High Potential
2954,16931,4,21,4604.22,4,4,4,12,444,Champions,high,Best of the Best
2955,16932,52,1,161.94,2,1,1,4,211,Hibernating,low,Hibernating
2956,16933,0,2,563.23,4,2,2,8,422,New Customers,moderate,High Potential
2957,16934,54,2,950.9300000000001,2,2,3,7,223,Hibernating,moderate,Hibernating
2958,16936,25,1,262.68,3,1,1,5,311,New Customers,low,High Potential
2959,16938,8,4,2736.38,4,3,4,11,434,Potential Loyalists,high,Best of the Best
2960,16940,51,3,3049.88,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
2961,16942,12,9,1920.5899999999997,4,4,4,12,444,Champions,high,Best of the Best
2962,16943,211,3,816.73,1,3,3,7,133,Can't Loose Them,moderate,Can't Loose Them
2963,16945,21,19,4345.5,3,4,4,11,344,Potential Loyalists,high,Best of the Best
2964,16947,235,1,406.48,1,1,2,4,112,Hibernating,low,Hibernating
2965,16948,138,3,435.02,2,3,2,7,232,Can't Loose Them,moderate,Can't Loose Them
2966,16949,3,6,1286.27,4,4,3,11,443,Champions,high,Best of the Best
2967,16950,56,3,1178.56,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
2968,16951,134,3,1277.75,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
2969,16952,108,2,167.61,2,2,1,5,221,Hibernating,low,Hibernating
2970,16953,29,1,20.8,3,1,1,5,311,New Customers,low,High Potential
2971,16954,0,9,2085.08,4,4,4,12,444,Champions,high,Best of the Best
2972,16955,184,4,518.67,1,3,2,6,132,Can't Loose Them,low,Can't Loose Them
2973,16956,17,1,308.74,4,1,2,7,412,New Customers,moderate,High Potential
2974,16957,238,2,416.64,1,2,2,5,122,Hibernating,low,Hibernating
2975,16959,86,1,117.35000000000001,2,1,1,4,211,Hibernating,low,Hibernating
2976,16960,38,3,507.05,3,3,2,8,332,Potential Loyalists,moderate,High Potential
2977,16961,115,1,234.17,2,1,1,4,211,Hibernating,low,Hibernating
2978,16963,186,1,110.55000000000003,1,1,1,3,111,Hibernating,low,Hibernating
2979,16965,226,1,201.19,1,1,1,3,111,Hibernating,low,Hibernating
2980,16966,7,7,2154.97,4,4,4,12,444,Champions,high,Best of the Best
2981,16967,188,1,319.02,1,1,2,4,112,Hibernating,low,Hibernating
2982,16968,3,2,439.43,4,2,2,8,422,New Customers,moderate,High Potential
2983,16969,38,3,650.41,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
2984,16971,37,1,357.21,3,1,2,6,312,New Customers,low,High Potential
2985,16976,266,1,251.51999999999998,1,1,1,3,111,Hibernating,low,Hibernating
2986,16978,76,1,344.33,2,1,2,5,212,Hibernating,low,Hibernating
2987,16979,3,6,1852.0,4,4,4,12,444,Champions,high,Best of the Best
2988,16980,254,2,1078.96,1,2,3,6,123,Hibernating,low,Hibernating
2989,16982,60,1,384.06,2,1,2,5,212,Hibernating,low,Hibernating
2990,16983,12,7,1931.25,4,4,4,12,444,Champions,high,Best of the Best
2991,16984,87,2,4481.35,2,2,4,8,224,Hibernating,moderate,Hibernating
2992,16985,16,10,5464.12,4,4,4,12,444,Champions,high,Best of the Best
2993,16986,29,2,1873.2,3,2,4,9,324,New Customers,moderate,High Potential
2994,16987,2,7,1625.05,4,4,4,12,444,Champions,high,Best of the Best
2995,16988,4,1,126.12,4,1,1,6,411,New Customers,low,High Potential
2996,16989,6,6,1133.25,4,4,3,11,443,Champions,high,Best of the Best
2997,16990,218,1,179.0,1,1,1,3,111,Hibernating,low,Hibernating
2998,16992,10,5,1614.31,4,3,4,11,434,Potential Loyalists,high,Best of the Best
2999,16996,29,6,1456.96,3,4,3,10,343,Potential Loyalists,high,Best of the Best
3000,16997,287,3,702.0,1,3,3,7,133,Can't Loose Them,moderate,Can't Loose Them
3001,16998,149,4,295.0,1,3,1,5,131,Can't Loose Them,low,Can't Loose Them
3002,16999,22,2,484.82000000000005,3,2,2,7,322,New Customers,moderate,High Potential
3003,17001,0,11,3989.5700000000006,4,4,4,12,444,Champions,high,Best of the Best
3004,17002,85,3,1493.73,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3005,17004,45,2,1412.94,3,2,3,8,323,New Customers,moderate,High Potential
3006,17006,4,4,781.78,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3007,17007,50,6,889.9300000000001,3,4,3,10,343,Potential Loyalists,high,Best of the Best
3008,17010,17,1,195.36,4,1,1,6,411,New Customers,low,High Potential
3009,17011,29,1,270.9,3,1,1,5,311,New Customers,low,High Potential
3010,17014,7,3,586.33,4,3,2,9,432,Potential Loyalists,moderate,High Potential
3011,17015,28,3,1842.5599999999997,3,3,4,10,334,Potential Loyalists,high,Best of the Best
3012,17017,2,20,8694.26,4,4,4,12,444,Champions,high,Best of the Best
3013,17018,40,2,920.1,3,2,3,8,323,New Customers,moderate,High Potential
3014,17019,10,4,1272.61,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3015,17022,30,1,71.0,3,1,1,5,311,New Customers,low,High Potential
3016,17024,44,3,95.84999999999998,3,3,1,7,331,Potential Loyalists,moderate,High Potential
3017,17025,60,3,357.77,2,3,2,7,232,Can't Loose Them,moderate,Can't Loose Them
3018,17026,184,2,154.82999999999998,1,2,1,4,121,Hibernating,low,Hibernating
3019,17027,78,6,890.29,2,4,3,9,243,Can't Loose Them,moderate,Can't Loose Them
3020,17029,110,2,716.0,2,2,3,7,223,Hibernating,moderate,Hibernating
3021,17030,63,1,146.87,2,1,1,4,211,Hibernating,low,Hibernating
3022,17031,11,2,380.35,4,2,2,8,422,New Customers,moderate,High Potential
3023,17033,85,3,1030.14,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3024,17034,15,3,745.52,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3025,17035,245,2,433.53000000000003,1,2,2,5,122,Hibernating,low,Hibernating
3026,17037,87,1,1267.32,2,1,3,6,213,Hibernating,low,Hibernating
3027,17038,29,1,112.4,3,1,1,5,311,New Customers,low,High Potential
3028,17040,137,1,449.7300000000001,2,1,2,5,212,Hibernating,low,Hibernating
3029,17041,26,3,1081.57,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
3030,17042,2,5,1044.3799999999999,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3031,17043,31,4,1735.18,3,3,4,10,334,Potential Loyalists,high,Best of the Best
3032,17044,24,1,948.48,3,1,3,7,313,New Customers,moderate,High Potential
3033,17045,112,3,339.44,2,3,2,7,232,Can't Loose Them,moderate,Can't Loose Them
3034,17046,156,1,642.02,1,1,2,4,112,Hibernating,low,Hibernating
3035,17047,84,3,1100.9,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3036,17048,117,3,925.35,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3037,17049,2,9,5659.9800000000005,4,4,4,12,444,Champions,high,Best of the Best
3038,17050,95,6,3228.84,2,4,4,10,244,Can't Loose Them,high,Can't Loose Them
3039,17051,193,1,247.14000000000001,1,1,1,3,111,Hibernating,low,Hibernating
3040,17052,27,1,413.75,3,1,2,6,312,New Customers,low,High Potential
3041,17053,130,1,498.47999999999996,2,1,2,5,212,Hibernating,low,Hibernating
3042,17054,27,5,1356.33,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
3043,17058,81,3,1179.89,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3044,17059,29,5,3095.04,3,3,4,10,334,Potential Loyalists,high,Best of the Best
3045,17060,265,1,234.24,1,1,1,3,111,Hibernating,low,Hibernating
3046,17061,73,11,5232.2300000000005,2,4,4,10,244,Can't Loose Them,high,Can't Loose Them
3047,17062,313,4,538.37,1,3,2,6,132,Can't Loose Them,low,Can't Loose Them
3048,17063,20,7,1461.14,3,4,3,10,343,Potential Loyalists,high,Best of the Best
3049,17064,58,3,859.35,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3050,17068,11,21,4552.14,4,4,4,12,444,Champions,high,Best of the Best
3051,17069,27,9,2709.7000000000003,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3052,17070,113,1,312.14,2,1,2,5,212,Hibernating,low,Hibernating
3053,17071,27,9,2429.03,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3054,17073,17,4,1446.09,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3055,17075,17,4,834.12,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3056,17076,35,3,841.08,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
3057,17078,35,2,378.2,3,2,2,7,322,New Customers,moderate,High Potential
3058,17079,77,1,118.80000000000001,2,1,1,4,211,Hibernating,low,Hibernating
3059,17080,21,2,287.62,3,2,1,6,321,New Customers,low,High Potential
3060,17081,24,2,290.16,3,2,1,6,321,New Customers,low,High Potential
3061,17082,32,2,2003.8500000000001,3,2,4,9,324,New Customers,moderate,High Potential
3062,17083,108,3,1405.78,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3063,17084,34,2,2949.75,3,2,4,9,324,New Customers,moderate,High Potential
3064,17085,122,5,1566.6499999999999,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3065,17086,6,6,2050.08,4,4,4,12,444,Champions,high,Best of the Best
3066,17088,27,4,1991.01,3,3,4,10,334,Potential Loyalists,high,Best of the Best
3067,17090,3,7,2043.95,4,4,4,12,444,Champions,high,Best of the Best
3068,17091,2,9,3827.76,4,4,4,12,444,Champions,high,Best of the Best
3069,17092,49,4,1777.78,3,3,4,10,334,Potential Loyalists,high,Best of the Best
3070,17094,321,1,302.0,1,1,2,4,112,Hibernating,low,Hibernating
3071,17095,22,3,1324.16,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
3072,17096,14,4,1022.13,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3073,17100,17,2,971.74,4,2,3,9,423,New Customers,moderate,High Potential
3074,17101,9,4,1621.73,4,3,4,11,434,Potential Loyalists,high,Best of the Best
3075,17102,261,1,25.5,1,1,1,3,111,Hibernating,low,Hibernating
3076,17105,158,2,665.78,1,2,3,6,123,Hibernating,low,Hibernating
3077,17107,32,6,10815.43,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3078,17109,28,6,885.04,3,4,3,10,343,Potential Loyalists,high,Best of the Best
3079,17110,164,1,163.29999999999998,1,1,1,3,111,Hibernating,low,Hibernating
3080,17111,46,1,248.61,3,1,1,5,311,New Customers,low,High Potential
3081,17114,5,8,808.62,4,4,3,11,443,Champions,high,Best of the Best
3082,17115,7,3,837.5,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3083,17117,287,1,116.19999999999999,1,1,1,3,111,Hibernating,low,Hibernating
3084,17118,317,1,157.02,1,1,1,3,111,Hibernating,low,Hibernating
3085,17119,2,2,606.91,4,2,2,8,422,New Customers,moderate,High Potential
3086,17120,232,1,307.46,1,1,2,4,112,Hibernating,low,Hibernating
3087,17122,118,1,138.32,2,1,1,4,211,Hibernating,low,Hibernating
3088,17123,161,1,345.29999999999995,1,1,2,4,112,Hibernating,low,Hibernating
3089,17124,184,1,298.89,1,1,2,4,112,Hibernating,low,Hibernating
3090,17125,49,1,259.35,3,1,1,5,311,New Customers,low,High Potential
3091,17126,151,5,1004.75,1,3,3,7,133,Can't Loose Them,moderate,Can't Loose Them
3092,17128,334,1,157.09,1,1,1,3,111,Hibernating,low,Hibernating
3093,17131,4,5,2463.17,4,3,4,11,434,Potential Loyalists,high,Best of the Best
3094,17133,15,7,4892.240000000001,4,4,4,12,444,Champions,high,Best of the Best
3095,17134,106,2,425.0,2,2,2,6,222,Hibernating,low,Hibernating
3096,17135,15,7,1139.73,4,4,3,11,443,Champions,high,Best of the Best
3097,17138,275,1,380.5,1,1,2,4,112,Hibernating,low,Hibernating
3098,17139,15,12,10668.470000000001,4,4,4,12,444,Champions,high,Best of the Best
3099,17140,246,1,465.32,1,1,2,4,112,Hibernating,low,Hibernating
3100,17142,238,1,579.0,1,1,2,4,112,Hibernating,low,Hibernating
3101,17144,0,2,984.57,4,2,3,9,423,New Customers,moderate,High Potential
3102,17146,105,3,749.78,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3103,17147,22,4,1714.5899999999997,3,3,4,10,334,Potential Loyalists,high,Best of the Best
3104,17148,51,1,124.88000000000001,2,1,1,4,211,Hibernating,low,Hibernating
3105,17152,194,3,1689.5,1,3,4,8,134,Can't Loose Them,moderate,Can't Loose Them
3106,17153,23,1,213.78,3,1,1,5,311,New Customers,low,High Potential
3107,17154,74,1,329.34,2,1,2,5,212,Hibernating,low,Hibernating
3108,17155,17,2,251.7,4,2,1,7,421,New Customers,moderate,High Potential
3109,17157,7,2,319.0,4,2,2,8,422,New Customers,moderate,High Potential
3110,17158,31,3,1266.97,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
3111,17159,21,3,1538.88,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
3112,17160,30,6,3518.03,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3113,17162,28,10,1715.46,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3114,17163,21,2,293.1,3,2,1,6,321,New Customers,low,High Potential
3115,17164,32,7,2467.35,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3116,17165,283,1,158.68,1,1,1,3,111,Hibernating,low,Hibernating
3117,17166,38,2,206.34,3,2,1,6,321,New Customers,low,High Potential
3118,17169,57,2,835.7799999999999,2,2,3,7,223,Hibernating,moderate,Hibernating
3119,17171,288,1,224.91,1,1,1,3,111,Hibernating,low,Hibernating
3120,17172,78,1,317.76,2,1,2,5,212,Hibernating,low,Hibernating
3121,17173,4,8,3766.6,4,4,4,12,444,Champions,high,Best of the Best
3122,17174,217,1,59.9,1,1,1,3,111,Hibernating,low,Hibernating
3123,17175,43,4,1443.69,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
3124,17176,201,1,306.13,1,1,2,4,112,Hibernating,low,Hibernating
3125,17179,177,3,711.79,1,3,3,7,133,Can't Loose Them,moderate,Can't Loose Them
3126,17180,55,4,796.03,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3127,17181,56,2,239.92000000000004,2,2,1,5,221,Hibernating,low,Hibernating
3128,17183,7,6,3347.31,4,4,4,12,444,Champions,high,Best of the Best
3129,17186,46,2,144.0,3,2,1,6,321,New Customers,low,High Potential
3130,17187,226,1,203.95,1,1,1,3,111,Hibernating,low,Hibernating
3131,17188,10,7,2474.23,4,4,4,12,444,Champions,high,Best of the Best
3132,17189,105,2,384.40000000000003,2,2,2,6,222,Hibernating,low,Hibernating
3133,17190,58,2,444.73999999999995,2,2,2,6,222,Hibernating,low,Hibernating
3134,17191,27,7,2095.13,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3135,17193,35,7,1699.3000000000002,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3136,17194,273,2,262.62,1,2,1,4,121,Hibernating,low,Hibernating
3137,17197,29,1,1013.01,3,1,3,7,313,New Customers,moderate,High Potential
3138,17198,23,3,692.2199999999999,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
3139,17201,53,1,342.63,2,1,2,5,212,Hibernating,low,Hibernating
3140,17203,35,6,3563.85,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3141,17204,174,4,1564.56,1,3,3,7,133,Can't Loose Them,moderate,Can't Loose Them
3142,17205,53,1,384.08,2,1,2,5,212,Hibernating,low,Hibernating
3143,17206,52,1,204.24,2,1,1,4,211,Hibernating,low,Hibernating
3144,17211,26,8,2317.2200000000003,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3145,17212,252,1,226.85,1,1,1,3,111,Hibernating,low,Hibernating
3146,17213,39,7,2781.23,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3147,17214,59,6,1069.1200000000001,2,4,3,9,243,Can't Loose Them,moderate,Can't Loose Them
3148,17217,233,1,113.5,1,1,1,3,111,Hibernating,low,Hibernating
3149,17218,3,10,1960.72,4,4,4,12,444,Champions,high,Best of the Best
3150,17219,31,1,114.23,3,1,1,5,311,New Customers,low,High Potential
3151,17220,23,14,3198.25,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3152,17221,6,2,335.13,4,2,2,8,422,New Customers,moderate,High Potential
3153,17222,64,1,354.15,2,1,2,5,212,Hibernating,low,Hibernating
3154,17223,309,2,426.7900000000001,1,2,2,5,122,Hibernating,low,Hibernating
3155,17226,308,1,393.49000000000007,1,1,2,4,112,Hibernating,low,Hibernating
3156,17227,18,6,939.32,3,4,3,10,343,Potential Loyalists,high,Best of the Best
3157,17228,15,8,1906.09,4,4,4,12,444,Champions,high,Best of the Best
3158,17229,95,2,318.76,2,2,2,6,222,Hibernating,low,Hibernating
3159,17230,263,8,3638.41,1,4,4,9,144,Can't Loose Them,moderate,Can't Loose Them
3160,17231,11,10,3174.32,4,4,4,12,444,Champions,high,Best of the Best
3161,17232,2,2,421.52,4,2,2,8,422,New Customers,moderate,High Potential
3162,17233,34,1,190.88,3,1,1,5,311,New Customers,low,High Potential
3163,17234,182,1,149.89000000000001,1,1,1,3,111,Hibernating,low,Hibernating
3164,17235,24,2,550.06,3,2,2,7,322,New Customers,moderate,High Potential
3165,17236,12,6,916.13,4,4,3,11,443,Champions,high,Best of the Best
3166,17237,10,2,314.69,4,2,2,8,422,New Customers,moderate,High Potential
3167,17238,2,17,3744.6499999999996,4,4,4,12,444,Champions,high,Best of the Best
3168,17239,312,1,382.5,1,1,2,4,112,Hibernating,low,Hibernating
3169,17242,107,2,1135.04,2,2,3,7,223,Hibernating,moderate,Hibernating
3170,17243,0,26,8676.85,4,4,4,12,444,Champions,high,Best of the Best
3171,17244,52,1,954.9,2,1,3,6,213,Hibernating,low,Hibernating
3172,17245,204,1,171.45,1,1,1,3,111,Hibernating,low,Hibernating
3173,17247,14,1,282.19,4,1,1,6,411,New Customers,low,High Potential
3174,17248,119,1,318.65,2,1,2,5,212,Hibernating,low,Hibernating
3175,17250,3,2,384.52,4,2,2,8,422,New Customers,moderate,High Potential
3176,17251,362,1,283.28000000000003,1,1,1,3,111,Hibernating,low,Hibernating
3177,17252,116,2,353.86,2,2,2,6,222,Hibernating,low,Hibernating
3178,17253,17,1,178.26,4,1,1,6,411,New Customers,low,High Potential
3179,17254,4,2,272.44,4,2,1,7,421,New Customers,moderate,High Potential
3180,17255,40,2,298.41,3,2,2,7,322,New Customers,moderate,High Potential
3181,17256,106,2,240.0,2,2,1,5,221,Hibernating,low,Hibernating
3182,17259,147,2,603.37,1,2,2,5,122,Hibernating,low,Hibernating
3183,17262,51,5,1253.3600000000001,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3184,17263,207,1,63.440000000000005,1,1,1,3,111,Hibernating,low,Hibernating
3185,17265,138,2,562.9,2,2,2,6,222,Hibernating,low,Hibernating
3186,17266,1,3,310.64,4,3,2,9,432,Potential Loyalists,moderate,High Potential
3187,17267,126,2,317.62,2,2,2,6,222,Hibernating,low,Hibernating
3188,17268,107,4,763.64,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3189,17272,41,4,2148.63,3,3,4,10,334,Potential Loyalists,high,Best of the Best
3190,17274,34,1,111.97999999999999,3,1,1,5,311,New Customers,low,High Potential
3191,17277,227,2,1065.3500000000001,1,2,3,6,123,Hibernating,low,Hibernating
3192,17278,240,1,246.04,1,1,1,3,111,Hibernating,low,Hibernating
3193,17279,57,1,187.82999999999998,2,1,1,4,211,Hibernating,low,Hibernating
3194,17282,129,3,1703.41,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
3195,17284,59,6,1652.58,2,4,4,10,244,Can't Loose Them,high,Can't Loose Them
3196,17286,21,1,153.92,3,1,1,5,311,New Customers,low,High Potential
3197,17287,25,7,1064.11,3,4,3,10,343,Potential Loyalists,high,Best of the Best
3198,17288,8,7,1419.73,4,4,3,11,443,Champions,high,Best of the Best
3199,17289,31,3,944.41,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
3200,17290,3,2,525.24,4,2,2,8,422,New Customers,moderate,High Potential
3201,17291,307,1,550.8000000000001,1,1,2,4,112,Hibernating,low,Hibernating
3202,17293,7,9,1875.1100000000001,4,4,4,12,444,Champions,high,Best of the Best
3203,17295,28,3,556.95,3,3,2,8,332,Potential Loyalists,moderate,High Potential
3204,17297,16,1,131.78,4,1,1,6,411,New Customers,low,High Potential
3205,17298,100,2,498.42,2,2,2,6,222,Hibernating,low,Hibernating
3206,17299,11,4,669.1100000000001,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3207,17301,20,1,197.63,3,1,1,5,311,New Customers,low,High Potential
3208,17302,14,5,1135.63,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3209,17303,360,1,250.04,1,1,1,3,111,Hibernating,low,Hibernating
3210,17306,10,19,8631.31,4,4,4,12,444,Champions,high,Best of the Best
3211,17309,94,1,82.75,2,1,1,4,211,Hibernating,low,Hibernating
3212,17311,77,2,1384.85,2,2,3,7,223,Hibernating,moderate,Hibernating
3213,17312,138,3,644.3,2,3,2,7,232,Can't Loose Them,moderate,Can't Loose Them
3214,17313,30,1,2328.84,3,1,4,8,314,New Customers,moderate,High Potential
3215,17314,24,8,2527.92,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3216,17315,1,38,6292.26,4,4,4,12,444,Champions,high,Best of the Best
3217,17317,45,3,2600.34,3,3,4,10,334,Potential Loyalists,high,Best of the Best
3218,17320,99,3,1200.6200000000001,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3219,17321,7,2,700.86,4,2,3,9,423,New Customers,moderate,High Potential
3220,17323,14,7,921.07,4,4,3,11,443,Champions,high,Best of the Best
3221,17324,17,4,990.23,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3222,17325,279,1,96.8,1,1,1,3,111,Hibernating,low,Hibernating
3223,17329,13,2,523.11,4,2,2,8,422,New Customers,moderate,High Potential
3224,17330,22,2,363.8999999999999,3,2,2,7,322,New Customers,moderate,High Potential
3225,17331,123,1,175.2,2,1,1,4,211,Hibernating,low,Hibernating
3226,17333,85,1,494.25,2,1,2,5,212,Hibernating,low,Hibernating
3227,17334,301,2,307.02,1,2,2,5,122,Hibernating,low,Hibernating
3228,17337,150,4,2027.8700000000003,1,3,4,8,134,Can't Loose Them,moderate,Can't Loose Them
3229,17338,16,8,6643.93,4,4,4,12,444,Champions,high,Best of the Best
3230,17339,93,2,243.36,2,2,1,5,221,Hibernating,low,Hibernating
3231,17340,29,11,12353.29,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3232,17341,156,3,781.36,1,3,3,7,133,Can't Loose Them,moderate,Can't Loose Them
3233,17343,354,1,193.64,1,1,1,3,111,Hibernating,low,Hibernating
3234,17344,45,1,160.57,3,1,1,5,311,New Customers,low,High Potential
3235,17345,14,4,537.74,4,3,2,9,432,Potential Loyalists,moderate,High Potential
3236,17346,3,15,2676.56,4,4,4,12,444,Champions,high,Best of the Best
3237,17347,85,1,228.96,2,1,1,4,211,Hibernating,low,Hibernating
3238,17348,14,5,1159.52,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3239,17349,178,1,110.75,1,1,1,3,111,Hibernating,low,Hibernating
3240,17350,7,4,1286.07,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3241,17351,35,3,587.15,3,3,2,8,332,Potential Loyalists,moderate,High Potential
3242,17353,128,2,1740.0,2,2,4,8,224,Hibernating,moderate,Hibernating
3243,17354,50,1,1393.06,3,1,3,7,313,New Customers,moderate,High Potential
3244,17356,311,1,178.22,1,1,1,3,111,Hibernating,low,Hibernating
3245,17357,23,2,388.14,3,2,2,7,322,New Customers,moderate,High Potential
3246,17358,302,2,365.85,1,2,2,5,122,Hibernating,low,Hibernating
3247,17359,10,1,127.86,4,1,1,6,411,New Customers,low,High Potential
3248,17360,16,3,585.79,4,3,2,9,432,Potential Loyalists,moderate,High Potential
3249,17361,48,3,488.2,3,3,2,8,332,Potential Loyalists,moderate,High Potential
3250,17362,238,2,312.23,1,2,2,5,122,Hibernating,low,Hibernating
3251,17364,0,11,4481.18,4,4,4,12,444,Champions,high,Best of the Best
3252,17365,12,8,4801.56,4,4,4,12,444,Champions,high,Best of the Best
3253,17367,237,1,168.4,1,1,1,3,111,Hibernating,low,Hibernating
3254,17368,22,8,1912.6699999999998,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3255,17370,72,4,446.18,2,3,2,7,232,Can't Loose Them,moderate,Can't Loose Them
3256,17371,16,3,423.89,4,3,2,9,432,Potential Loyalists,moderate,High Potential
3257,17372,40,8,1342.68,3,4,3,10,343,Potential Loyalists,high,Best of the Best
3258,17373,39,4,646.92,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
3259,17374,218,2,495.77,1,2,2,5,122,Hibernating,low,Hibernating
